Unnamed: 0,Encrypted_Seller,Encrypted_Id,Title,marca,start,end
255,42c401eec490579995893ab6afbb8b04727d7fb7fd6d7e0059b3d86f18efc28d,9abfed5934b1d3f0ba0167ce60b9c84f4afaea3711423876c31de8be98dc1f75,Smart Tv 32  Hd Philips 32phd6825/77 Lh Confort,Philips,16,23
256,3aad1997964c923a4d779cbbb9954cf595d51db924ed51e9765f35d54bfcd0f0,5d1cdc3fde3ee0a4aa41939f0c6e9c7499e945857b3117280eb2233e655f10f2,Smart Tv Noblex Dj55x6500 Led 4k 55 En 24 Cuotas Sin Interes,Noblex,9,15
257,d1554297939672dcaa74c0a6d6903a6c41a29da69a59a828cb5383aa72a88c88,7c703d54508b44dc0ecf8f37c8d58f3f93a2e5d01aeef24c5c65c54b67ad2379,Smart Tv LG Ai Thinq 50un7310psc Led 4k 50 ,LG,9,11
258,27b01d9121c8e05afc5cd1a804efb448be23bb3a5c1f3a834855ddb6a0b99f00,26746d6c6ce06dcfc88e233adbaf6fbdb11482e558242de7009f8b6dcc897803,Televisor Hitachi,Hitachi,10,17
259,6aece842ff37d24b8786a434c1d1f5556c7d705c8f2f07774b54cce48959dd2f,46eb7e453d1ccae4b9e83ce2bc1ace4abe74d28c27025698d124826e0371fb8c,Smart Tv Hisense 32  32a42gsv Led Netflix Youtube Primevideo,Hisense,9,16
260,28aa141de7dd84e7a69ef0a080c8fa6a8ee7f448a0fc4d3001d59cc3f9de1117,c4368ced3c1b5f0c6ad5b5cd5b26215d83c64c51397b53d2a2f7ea990b19e8b6,Tv Sony Trinitron 14 Pulgadas,Sony,3,7
261,b9ce0ec20a8a99396cdd2fd67d91f5f1a74231bc1f2ed011578be268b8812031,fb2b3f6a6acab79c9df8e9af1d4aff7bc427e6de5c501982547538ae7da6062a,Televisor 14 Pulgadas Serie Dorada,,,
262,b2926e5ec832113bae219cef7387daa6c8187791adde0e3b8cee00399d74f200,e4a4082ceddf09c72323a4aac76b6960fb320c7ac37eeb881cebaa8adb4eee4e,Tv Lcd Phillips 32pfl3007d/77 Funcionando Correctamente,Phillips,7,15
263,cf89b20ee83330d2ac3f082e1ab04c4aeed4326a2b0a604558717da6b947cc6f,ad5a95b77a328856768ac9f9230c6f14fc94764169503655a4916aff44399230,Smart Tv Noblex 91dm32x7000pi Led Hd 32  220v,Noblex,9,15
264,52c74c45b9c31e36ba28a0c2705403d92c273defecf373f179445f7233b5a4cd,594efe570ccdbab33694e248f4c2ef8adc81835568e06248b33599d142309dd6,Tv Noblex 32  (para Reparar O Repuesto),Noblex,3,9
265,23190c23771919af8474d2f9bc6a01428428b2d7cb146993859c965521469f2f,ac2dd8c1cd0b4bc8f31e32b65ba23ca57e1c8724885eefc6dd5070173b1802af,Tv Convencional Bluesky 21 Pulgadas Para Reparar,Bluesky,16,23
266,fe10aa6a4db1c4dd81fd33ee316ac58bd5341f56381376e4e7992548234e3672,08147ae1d8888a8a81838a60d68432ad45d005cd454e05171bd9cbebdb0750b4,Tv Oled Smart 65p 4k Oled65bx LG,LG,30,32
267,80fe1b9da9124f5c03844a439f68dfe48bfcd6283836e5f877165e5024543e71,6b0ad2a7228029397b1b688faba5f26d808886a23df01e9847fb6b9b55c8de22,Tv Led LG 32 Pulgadas Mod 32lh20r,LG,7,9
268,ace44232010371d3f7f7ee0022b1b0c71d0370e1194765e4b7c5f2aa207d19ef,a12aab2348fa8917e87fa2f637bd90a7a1544f1331117d6fddab5e62401cb225,Tv Samsung Led 32 Unj4000 Repuesto,Samsung,3,10
269,dd8ffde61fc41e44820035d60023421263f277ec6ff25cabbe2e299773e0cc80,4e03bb20a1077ddcad1c5760e56d53127f3db4331a50d818235d5df0d6598711,Smart Tv Tcl S-series L32s6500 Led Hd 32  100v/240v,Tcl,9,12
270,09b10e801e2e1de74f4e606816007a81eedbdaec612fd222a0e548485fcdc7de,fc05dc47b7a85ba9c9a9741597509f7bfc2346f5aa1e26e5df4353da2200a2b5,Tv Kanji 40 PuLG. Led Hd Smart Android Hdmi Usb Apps Cuota,Kanji,3,8
271,5a5fbc5261ee2beef6a6dd89e0f9d2bb5ce0c78f2688a8606b11631a744af423,d6e4edd13c8f4d5025aaf285d563caf1851b7e5a7a4fe570b2391f522b934e00,Smart Tv Tcl S60a Series L32s60a Led Hd 32  100v/240v,Tcl,9,12
272,4fe50ecb934a0afedf4bec0a4e7b356143458f5fcee204116cd350f3aeb3cd31,2d91bca41628cb3c88291d53f07beff51f95be4f159995823664d73c4892c2c6,Televisor Sony 21''kv21se40a Trinitron C/ Mesa Roble,Sony,10,14
273,c64524d51217231ffdc942142165270b909b0ed7a93dbe26ac51aefef0d959f3,82e42e9ed1cd38a68e7dce003ccfd8b16879565105bdc7f2513935da162f1915,Smart Tv Philips 6600 Series 55pud6654/77 Led 4k 55  110v/240v,Philips,9,16
274,db9f1dc404a8541c76c7f3bc92cecc1f83dda56f3fbc3d8a95985dce561b9ce0,2ac2af1b5239c7e9e49d445c1b98a81a88522a0dc26eff6e72cebc1ca6c6bea0,Tv Lcd 32  LG. Impecable! Spegazzini.,LG,11,13
275,c2ad79708430dd33fdd13cfcc8a926306437481fe3bce40a3625ed59ea5e030e,c505052cfae02b625e6969f60012a410e759e6c49de41c54e549845f4f9501af,Tv Hitachi 32,Hitachi,3,10
276,43efaa091832a162ff5b2153a1f20a53a663a0121c7d5c522aecc1514b14791f,1a2b9bcb5d39f3b3f765b79ffc64fff51e92b9f9d8678bac6bcae582dedc3904,Televisor Samsung 40 P.,Samsung,10,17
277,0b355ecc91889f926cb47cd9997226a9a231c580afac62770fdbff999925b541,54f440d07ab29a6f4c70cf25411e04c579f8a0dcac2bb80f8dcb52db327538c4,Televisor Smart Philips Led 39  39pfl3508g 77,Philips,16,23
278,81f39fc48be801de40a7b54fbd43c042aa0047d87d707dcefaed753fab3f3c29,76991ba6ca325bff9d3fa3f793efe962735aa3601c32796e541a7979d9c85ad0,Tv Pantalla Plana,,,
279,6b6e7257ec1b7b979ac85891d02f28654916d2266cc7b97868ba5f202ec5304d,c585ba1281b26e2d942b59528a32694783cec6bda28a831f9d232ab4e6f2be01,Televisor 21  Funciona Perfecto. Control Remoto + Soporte,,,
280,baa38e0c7cf4d0df2336c5ff26e736b14343efa8e7d2a231204344aeea08fb8a,92bdee5143f7699b08e19cc16b914a7322f5ac2d994c6cf1022857976aa15237,Tv Monitor Samnsung 24  - Control Remoto - ,Samnsung,11,19
281,a030d669a69b84fd1af7c95f7e88f7609d3191b6964c9f71add45fe4242512ab,a4917f427345f354ea46834dca2e13107d98d8ba733997a6f99ca07b09454eed,Tv Led Samsung 32 Mod. Un32eh4000g,Samsung,7,14
282,7166db99a015eb0dc28a23fd99d7bfc52a6ef55977443041c383b6923dbb31af,c0245cad1c7ca778209423970d0e465edd986300dcadb642a9357897fb7ff083,Tv Sony Trinitron De 21 Pulgadas,Sony,3,7
283,a0f1d552afc39507353b5ee16acd105bffd80a96dd143066fa8e685bf898d6be,2fb887b70bf5c1272a09957b2dba57345fc977a253dca4a7dc7200c9a0454d7b,Tv Noblex,Noblex,3,9
284,02d7601e8028cf6e6004584ba4c3ac5d740ec97a9458efb2e14333aab7cda5c7,8cab342f4e8ba0dd7ab81a795610b737d98c5e26bdcc77a96b4d37d2928de3c3,"Televisor Philips 25, Con Sonido Envolvente Sorround!",Philips,10,17
285,c5c0c357aa1241038a6b3c908c2c5541ff904673a6aed2d9492ae35fcfb3b6d5,5d049eb40e6de84422899f483d18813610326cf276a82a113ce6b55f99acfe1f,Vendo Tv Curvo 55 Pantalla Rota,,,
286,a6f0cd6a10c50d0179353075bdb2444ee6f339c93c4406b9ec542b504506d06f,e9dfa9e360968b637d561d92dac32c38c68f1336c34affd849fef0688279b2f3,Pantalla Televisor Samsung Smart Tv 46 A Reparar,Samsung,19,26
287,f9d6c27d017e1e7dc08c7cf2edc574e6480df8f9010a7a9e873e7a1fb1f5e11b,95a7b7f9d8e5dc4c31fb1312e00a5baef9e97a7a94b76a64ab2b923bffb42526,Vendo Televisor Mca Philips De 32 Pulgadas Smart,Philips,20,27
288,4f4d2dc1e157547bc879810049fe5663fba44fdd9045e0538311b1fb5cf83267,82d99d1083ccb8241dc5a0828ba96bd6fd8da2989a441db242ce1d1a61bc3bb3,Tv Smart 50 Enova 50d1u Netflix Youtube Bkp Cta 24,Enova,12,17
289,3b6c9c0b796c7d26e2f8a29013d5bfee532b08704ff95a00faeac6ac8f739e8d,b055e6744307ff8c1cf2b3b161dc3a6f07cd9ac2cf3552f76e85d7bc16afdc8a,Smart Tv Samsung Series Q60 Qled 4k 55 Qn55q60aa Nuevo Gtia,Samsung,9,16
290,9a673145b2015b28662496aaa35dbb25656f47ebd75b353bd52f38bdd9b10f8b,04f527b51a342b1d5480f164bbab6c6aec9fe80d8df0c8ad32e59f3643e03e98,Televisor Noblex 20 Pulgadas. *falla De Imagen En Foto*,Noblex,10,16
291,54bc4dde9e7a913b54e37880c77e454bd7d6fae090ceb872a8070c201e4b8e07,5e39aa632e39ce3ee8e3d4b999bf67884947b46ee798538078163faa5fa9e9b9,Smart Tv Phillips 42'',Phillips,9,17
292,82786b177ebe1d27dbb1802fcf8393e6f1740f6f0b1ce109a55185c4b7eb5c34,f21d87859ad95c8b5a961a5fcd7cd73ceb9b1fb9820da52a0c69221f51311840,Tv Philips 21 ,Philips,3,10
293,3c17783f26fc84e8653001c082a2023d09e24be40056adb968cf2d3469d0aebf,28b0c018c31539605a576f73274ed52fe810344bb92f55e0aeb1e8a99954b1cc,Tv Noblex 50  Smart Tv,Noblex,3,9
294,615bf7342eee24d46eda3c4ed7b484a967fb61c96dc7d14787d5859decff95c7,8c3ee79b11455b6fc18d84fe020d06d7e06814c0d82a271f718328943f3efe49,Samsung Tv Smart Tv 50 ,Samsung,0,7
295,6917cca58cab101a6b86ac74428f576f1390f5a49207b1d57549d00332a743da,9e33b49fbdc7fcec1699305c714e56683a798f7d36ecf897fad62393e1a3c309,Tv Enova Lnv-24d1-tdf Led Hd 24  220v,Enova,3,8
296,0468115d1148c2be5450eec324a99d288fdf78947c5e7cc88a813bc8bf57ecef,46873931b1de90d1afe3c68f51d9e9326812a1cc00bdfa794306156992e1348a,Smart LG 42 Pulgadas Con Netflix Y Youtube,LG,6,8
297,366b736a7db0bab82d99ff8ba6b7c283a33e7a270fe4c4dfd61a4bf0a69f638c,39dbe4d04def05e4e9748987b1d6b0a85f9209fbbd4829280a90238792d367aa,Lote De Televisores Nuevos  Pantallas Rotas,Nuevos,20,26
298,d2ab19f504c87ce64fd842edb971f344f44731163ff04e43b575db091f33d319,3f8a5bb9746c54c422e71d193c106cd2d965f17e50c12bb21c7af64de34a637e,Smart Tv Kanji Kj-mn185 Dled Hd 40  220v,Kanji,9,14
299,f73c3a3ba49e6e3b9f2ae36f7f22d5f1a6db723ab3f4dd9334a4ca1c28ae70d8,530606a41fb6da4405fb523cab8355526a816d74e90f85615deff0c5a0a4f481,Smart Tv Samsung Series 7 Qn65q70tagczb Qled 4k 65  220v - 240v,Samsung,9,16
300,9309439fcbfa08242b51e530510203f2a9e340cc27b1c0586c4f11f779d02171,5ed09e638bf5b51ffc4acc4e501d6550c5d1e344fdfa16db4c688914d353b5f6,Tv LG 32 Cinemaster 32 (liquido Ya),LG,3,5
301,72089fc1626d99d2d305426e13b5e2ee32f9604c247ed2944b4ff8c7257f0f5c,5294a392beda6889c3612b01f330d41e7f36131b7d49aeaf876e0c58c91ad9d6,Tv Philips 21 Pulgadas Pantalla Plana,Philips,3,10
302,3fcd9ea57438eae88775f2299d118bbb50be213d9b76773a321df17fe25a0f7c,bad1508ad9ecc07d7a03ed0c4f8542d5df0868c0deeff5235907de6e401ec8e4,Televisor Samsung Smart Tv Led 60  3d Modelo Un60h6400,Samsung,10,17
303,006b85f876cc305259132c65f31ec0bc720865390aba41ed789abf0a2d53752f,be67e14dda40f4ff9478fb7a7496c5c404028b1e956dc62f464692266eb7c0d9,Smart Tv Candy 32 Led Hd Smartvision 32sv1200 Nuevo Ahora 12,Candy,9,14
304,6aece842ff37d24b8786a434c1d1f5556c7d705c8f2f07774b54cce48959dd2f,f8014f6b18e23e6d1bc00a79532b9340015fdc5d9099a338160da2235fa81ce9,Smart Tv Rca 50 Led And50fx 4k Android,Rca,9,12
305,73d78ca4679668a4b34ec2252e6bd21bcde67049633819f208c518e2a88afc67,06e0e6445f761f4020d9438b775ff374f8cb54cbd9b73370410bd74a93a83bf5,Tv LG Led 32 Pulgadas,LG,3,5
306,1cbdaed58336f731961196eda97eef0c3ca3d574f999a89c78c86546fc40bf69,3dfa9d570130dad7a2872e30b7dc964bafec8336a782f971c07145b1f67ab42e,"Tv Philips 20  Excelente Imagen, Muy Cuidado, C/control",Philips,3,10
307,3603592133d12e003e806720bbb39465cb44882b482b54ec5ea8cbe5dd1202ad,66bb9a9d69f7333150eb8c6b7ebdc1d7247bb0ce89f8e2b53c3deb22146a2cd1,Smart Tv  4k Noblex 50' Led Uhd Hdmi Wifi Netflix Dm50x7550,Noblex,13,19
308,79d954308e8ead116599e788e0fe740f6aee9d92d3d26b822de731c48c95d4a7,4ff237af695e10593cefde71c65ff17ecf7e3a84f8492f0a1937632ce0c03f9a,Tv Led Samsung 40 Serie Un40 C 5000 Usado,Samsung,7,14
309,60dae1ea3fcd843d61f187113409351281c0c5ec3bca7ccdefe0fb55dbfb7ad7,2e01a57441af9fa956fdcfd7339feab1b4e0773f62c8c6148657b78a64759bc3,Televisor Samsung 40,Samsung,10,17
310,9a9a5be6ca49deece4afef9b6dbfdc050a009d77a21f364b6072dae04d289c06,07226af6ae28805038dd6f19f04a3cf8bb94841609020347381b0aa44123b5b5,Tv Philips Usada Funcionando Con Control Remoto Sin Envio,Philips,3,10
311,94c90bbb213eb89a1fd5ace8aa0d22d09bd67c8f7d86b0d2b3af7bce32286e90,708ae6149144e6e4680d38638a8a6f2ea3a4a55e6941490ee7783df4e4079d08,Tv Led LG 43 Pulgadas ,LG,7,9
312,f000a9eaad4a410caa4124974c42c7f538b9450aed87e9a5200f0f4a59cd3f44,0cd11fb943c2ef190610531ae8b53bbd44c521aa7882a80f2521853721b64456,Televisor LG Cp-21d30m 21 Pulgadas + Control Oferton!!!,LG,10,12
313,ceebc3b3e2c7c0f0a9927c15090340dde8edb55c49b0de6c736e7b3376fc3e60,5a1f0a5b0244a5781c516091d33cabf9f25c5da8d546a04b422129bb7b936add, Tv 24 Pulgadas,,,
314,b614b08f96ba62b10b0193c1d926a96db4bab29ca0babfd7b1f37fade77e8ed6,a7f0ec43d24fee7657080bed719dc44a2d69dbee645dd04e815c452bde658e44,Televisión Led Sharp 32 Pulgadas Usada ,Sharp,15,20
315,b6d15806613bb3b84dab106524e8beb75bac8edece0302ec4363a5bde7ddcf99,18410acc10b18969937f7039812b3a885fa263656bbef80b581a2f3da7a948d7,Tv Ken Brown 29 Pulgadas,Ken Brown,3,12
316,f2191663cecf15c797b4231b54534d3098f2d9282fa96ce5d11b44462756d184,8112a2cf20b4071900774913e3157b0ab6de604a03a0982065a23cdc745fcb41,Tv Lcd Sony Bravia Klv-32 M400a,Sony,7,11
317,5872bbbcae837528eb59b9583f4d03a6974db792ac5360a8dbbe69a753fee5da,45d53e6c61de61dddfba79e0e7285898393e594b5d4478311b9bfc56ec4cdcb2,Tv LG 32 Pulgadas.,LG,3,5
318,0b18d51c0949c4339c20f1a5ea4ab1add147872b73b93e3afa5b4b647a2177c5,a106355c9ffb88d3941dcfa15d5926c8fd774367536e97d64fda6beae54964ec,Televisor Usado En Funcionamiento Philips,Philips,34,41
319,a0b8278fefa1521d5fea40016a54723aef5e8920f712e67dedc87cb7803d4321,f74b3a9bbef0eade875eda413715f9c812e2008f19a5e9dd1bfc71158c04313a,Tele 32 Pulgadas Skyworth 32  Led Hd Android Tv Cta,Skyworth,17,25
320,81ad409931876283dc2df9a57322690063f687b26a474688d5ea12ce4ff38bd1,1fa5df8ce7bf6bbe37653e034ffb3c70659a6757cdb901668e2947536b81a9e9,Smart Tv 32 Pulgadas Ths Se Vende Para Repuestos,Ths,21,24
321,0a93e9b7111e15d38b8d8d7b8078348a5c81af96a43bc76e71decd038af5f5f1,c0c173b76046d399105347c16853902774bada356cf9d3b2fedc8728648ce8db,Tv Led Samsung 43 Pulgadas Impecable.,Samsung,7,14
322,4e424f87daee3d335e04bed713b6f5f0f06404b5f1d12701abdc1d2f3210e2b8,899bd3e9331c6d90d71c6d5340b405fa39501533e1fe877cb5789221c20b89b2,Tv Color Phillips 29  Real Flat. Excelente Estado C/control ,Phillips,9,17
323,62e846b973e73bf5bf27f98974c9c540a30a79386d0951248dd6e345dbbefb56,89e4ab1c136e23a93f8ece596ec0bfb4e823e9a9b80a7c26e65017e110b01011,Smart Led Tv 43 Pulgadas Steel Home Full Hd Sth-043-sm,Steel Home,25,35
324,3d9312c20962c1729171f71e38fd7ae5f16e007423068a51a86ff95d936aad76,13cab5b70a72cf1ed58b035f525cdd5f6a275661b5939b11c4ce626a8cecd3b7,Tv Color Admiral 21 P,Admiral,9,16
325,203b7bea173fc720280b18ff574b5da41599433cabf9ecf5a8425051a1fec485,df2a08244bf28a031154cb6fc3a28e8b83108bad429ae6390a0d08b2d5b97c24,Tv Led 24 Pulgadas,,,
326,f73c3a3ba49e6e3b9f2ae36f7f22d5f1a6db723ab3f4dd9334a4ca1c28ae70d8,0bad25c38d2eaa206283fce638fb4c919718a8977637b06a3801b9ca207b56f5,Smart Tv 50  Philips 50pud6654/77 Uhd 4k Netflix Hdmi ,Philips,13,20
327,bdaad441597ccb4534773ff694edcfa5534c2bc25e76c7a6cd3aae8f2153c013,2fb9b6d88611cb63b48df3ff8ceaaed0b4cee51cdbe60ca30e68bff862aaafc8,Smart Tv 55 Led 4k Philips 55pud6654/77 Ultra Hd En Cuotas,Philips,19,26
328,60c84696bbd2510c8282121b060132951242c8bc3b673fd4c326f84772efee71,879039401fe8bce33b94bb674891b01798f8ea06def02d105d4a43b01e2f7a6e,Televisor Philips 14 Pulgadas,Philips,10,17
329,1dfed6e4227a0cd66ec61bdbb68bfa57c78051e03c376d769fb626a7e7883c25,0b6a7eb1487f7c5b7cb885fcf3d2f95f352f9349a59359fd21ffaa44cc2c0cd8,Tv Philips 14 ,Philips,3,10
330,fe10aa6a4db1c4dd81fd33ee316ac58bd5341f56381376e4e7992548234e3672,d4796f7cd03acc6ba6b5338f277e6b569425dcbd5b2e1c591ce1d37c75601354,Smart Tv Led 43  Full Hd Zenith ,Zenith,25,31
331,54810414612fb872a26a4e73a4d499e88ebda6095522df08745e51cd49d4afe0,c011bcb55abd4ecbe64f8024c36597279b5030811578cd5181a73ded2b0c1f98,Smart Tv Hitachi Cdh-le554ksmart20 Led 4k 55  100v/240v,Hitachi,9,16
332,d1554297939672dcaa74c0a6d6903a6c41a29da69a59a828cb5383aa72a88c88,581c11fef34bba7963cac655c5d37cfb63e2edd0a03887f7e45b6a74e91d9f3c,Smart Tv Philips 43 Pfd6825/77 Full Hd Usb Hdmi,Philips,9,16
333,6aece842ff37d24b8786a434c1d1f5556c7d705c8f2f07774b54cce48959dd2f,9114eb48380855c31c5eac04edee1b52a05db7df3060a77d92581ac4325315ea,Smart Tv Noblex 50  Dm50x7550 4k Uhd Android Youtube Netflix,Noblex,9,15
334,52e49e11f9743f65b9cdfcbac0ca75a06a9fbacf4083f08ef4e585f17c39b900,399afe67686876ac4c9e09c1faa2dcfff97722b11da948c4f357796c418fc2b7,Televisor Phillips 29 Pulgadas,Phillips,10,18
335,c1245a3c198cd92f0715378f8397ad4752a043d7be92e44771a295ca9fbecfc3,7ed7cc199aa59e54d991aba99851cb9314153cfec8fa18f27a04254515d89968,Tv Led Top House 32 Pulgadas Pantalla Rota,Top House,7,16
336,e364ecc2689a33cc8154ad217fe82934ec1683770a69cea0f82d36bb6b7ea3e6,6cec28570cb4089bb0fe72f76eff95347f0d1a833449f793826aae1f958acae5,40  Un40eh5000 Series 5 Full Hd Led Tv,,,
337,ebe511986d9837355d536beece766098de07780952d56f933c5aa44d98aa7d20,bd91a9b7dfc4c9cd8c97abda921909f52ca20738a22e6eccc53916670c72d73c,Smart Tv Hitachi Cdh-le504ksmart20 Led 4k 50  110v/240v,Hitachi,9,16
338,4fb8b96c78a32f03a041e1d88090a301ed3e5b2e1cff25b2cc8c16e900aa6f0c,942458a49d735ef2508d9fad4048b75b75d95a154492b3c9a70fa3d3aac7d5ff,Smart Tv Sanyo Lce43sf1500 Full Hd 43 ,Sanyo,9,14
339,a7782c3307f6bb4ad4d84487857f5a4b132ab20fe64da5924ee3762e65da0330,c6c09d0c0a0bc19cd9ac68f5f2fe12760c7d0f2ce37fe9d9b2035f5a5795bf99,Smart Tv 32  Hd Q-core Full Browser Netflix Dm32x7000 Noblex,Noblex,54,60
340,cd94cd72f628be2dff3d4a806f6a40e7ce295635e9ca253461d67dafa79fa24f,968ab89ec9ccb10e7e0ad147f439dbaa88d2f35f51bb27a8ecbf70339e6e9341,Tv LG 42# Ln5400 Full Hd Led 42  110v/240v (no Smart),LG,3,5
341,b466968a9cf6772a62ba9ac1cd077ef1552469ca780bba1c979e49c1f9eb51e1,fd1e38fe213978e97d67e0e716ddf1ba7406d7353840583ced07431ab0428dcb,Tv LG 42 Pulgadas Reparar/repuesto Pantalla Rota,LG,3,5
342,1bfee09526c73f80e0c006965f6703bce3043594255483d5ba6598cca6494641,86679c9b4858a2ac59f64aee1e34576d5c6493a48ac729ac2c35344e947bcd6c,Tv Led Samsung 40 Como Nuevo,Samsung,7,14
343,fb8ffc583111b0c640fc18dec68dca8cd1409436cebdccf6cc38d03e7974e064,c048717bdfa6f6d709d53272ff1866c7d8b0935a8a65a68bb0e8ad41d2581ab0,Smart 43  Noblex ,Noblex,10,16
344,8ef7e742dd847a65f6582f8b05160117bb5536011b06ff17aed66f573dd067f5,765dc3a6206c4ff225c6c712131274664679ec21aea33e229900a0eeb19aa832,Televisor Sanyo 47 Full Hd (1920x1080),Sanyo,10,15
345,b4155323ccdff47f85907dc5a4df6bae0f387df9f672b4d7e33fb2b9d212d5ea,b8bef716a836ee63ea70e1e672f93ba9f0d2a95193e600f8fdd9ffcde5c5a48c,Televisor 65 Pulgadas Led Full Hd Wifi Hdmi Control Remoto,,,
346,4bddd27e6136aa7229f3b21f81a2cf0354e3a0fc7beb8e73dabd2b8485ae52e2,edc6242498a0b23d613ee14f73159fee3aedca42321b44915081961dae0aa341,Tv Smartv 48 Rca ,Rca,13,16
347,d718e07650b8977aca2c25697807381097a524f2963cd36bd07fb9ff8ebda9ea,b98470f783d018a66890c18454df59474f888dad4ac6a9cae0b6eb1d27c6c539,Televisor Panasonic (29),Panasonic,10,19
348,517bb7b5981204915584f089fdf413703a75e6e0012df386a6b416760f35ae1b,76ea5b2fb0ab117a22cb25c330fc5e918976fac767264b818a983b0b8ec10790,Tv Plasma Monitor Philips 42 Pulgadas Para Repuesto,Philips,18,25
349,61e87f9230655d823f59a88ae9265eee5fbcabec6904e980b4bfb2b2c8d04f39,62970d0c98064cb8a8139173a04e836d8d4b6e5ade8f5898eff4c9bd227039b8,Televisor LG Oled 65 Modelo Cx (ctas),LG,10,12
350,b1cc9fc42ce2a17ff513735cc0c3ff5201438c5f8a7cf54b54ce87c41426658f,85b6e388dc1f53bed47888233ef9dc4665ef68572e304cb77cef47db32dbb74f,Smart Tv Rca 50  4k Android X50andtv,Rca,9,12
351,ee280d5435d28e0b3b8f6fda63e0012d532fd9edec6d93a479d2c51821f28765,5f81672b8b872db6fc2ec8d4b15fbbbb577342efe61a650c61db4f6b085b9065,Tv Jvc De 29 Pulgadas ,Jvc,3,6
352,f1e3dc80ad55f6a502a081632c4a22d076d874e798570c19d869bab87af15ff8,9f008df088f40ab32996e4ef6d25b518f4a1bb55c8e7fbaeb400599ca88ca680,Tv 21' Tcl,Tcl,7,10
353,eb9f1d903e2f051553d051984de008dd9f7b3677176953caa26e70037201d365,6097d64902d545fabdab2668a3a02769d6621de5b0c5e368a66002f6c8739118,Tv Sanyo Vizon,Sanyo,3,8
354,0440a79977659faa47b2d862bc503e18bd4e4206454c2410585810bceefbf6e0,db74d40ac79ded03be9886398cb76872613921e0aa2afc07dabd0beb7b1a22fd,Televisor Phillips 20 Pulgadas Modelo Pt424a/77b,Phillips,10,18
355,7edad7078cfb8831fb368ca241ca0c2a6d81d9d3a3144446788cc39e01b6bf21,a3d4507936186496838d310fa5d8cb146102a1f0b40d8517d5d99b6e11d04daa,Televisor Led Smart 55 Skyworth,Skyworth,23,31
356,41043f67e7e07a3ca0a358047700e8cb01b02a3d369def627d41341bb68c9ee2,64026cc928f071ce17171746788c62b9a879b649d705fff25724578cc4ae57f2,Televisor Goldstar 20  En Buena Condición ,Goldstar,10,18
357,10f353fed51a9804924526e33318735c5844c31c126d47cdaa331e420ef4274c,64820feb4ba2fdead8759812f384f2a7956a108f8f8f9c89a809abf23f37f8e7,Televisor Sony Trinitron 21 Kv-21se40a,Sony,10,14
358,62ea16404c6ad7beb36b17d6235858490e952163f66b632f05bde067847f07f4,d0c81f75092dc5ea403de59e242727651b941aa0d66979c52b2360ccd72e9205,Smart Tv 32 Samsung A Reparar Pantalla Sana ,Samsung,12,19
359,d1554297939672dcaa74c0a6d6903a6c41a29da69a59a828cb5383aa72a88c88,b777e9a92039c0d46e6f8c8f34df273227465804f17134bde7fbbce21be13758,Smart Tv Hyundai Hyled-50uhd5a 4k 50  220v,Hyundai,9,16
360,f73c3a3ba49e6e3b9f2ae36f7f22d5f1a6db723ab3f4dd9334a4ca1c28ae70d8,c513f066bc99ff064862119302849135b0d83533b32c7ce1f22b26c8e95a7daf,Smart Tv Philips 58pud6654/77 Led 4k 58  110v/240v Delta 3,Philips,9,16
361,0a18be0830bce6dd231b95f1b873c335bd61d205d4df52c3bc9bf15598a09882,b96ab44d58b4965e763e0d6e462782d0c7369a00d7ce843707a160406970de5f,Tv Led Samsung 32,Samsung,7,14
362,44624285a0e5f25fd7f693120b8ecd7800531411234fb66788ac205f4e77f495,5a13c1f21a7a834a70b95da7c75784e11d468ef6d5b272dde32e0e124547f9a8,Tv Led Samsung 40 Como Nuevo,Samsung,7,14
363,da2c06f13585fe392368cb160f075b3d46131268613ef607174672bd653e8776,6eaa164a1737280fbc3eea9d8cce28c3dcec21f5728868860b93d3ece7da8971,Smart Tv Samsung 50  4k,Samsung,9,16
364,8b3c65b7f752729853ca1e9f3db050fe3afab46a92ccd4cdd484e4c9a3e4d349,1ea109c789b1ade474193d9ec1524a0c97fd9967f6627fd1c87ccba238c49703,Televisor 14 Pulgadas Panasonic Tc-14a04a Control Remoto Uni,Panasonic,22,31
365,ed1de905a2effb7c05fd45de445081da674829e328529fe003a2d1ec33cadbb2,9e76dacc54e849d4503da1b22ab03b03ba8f3e77d90d7052d235e67cf34f49e2,Noblex Dk75x9500 Qled 4k 75 Black Series,Noblex,0,6
366,0fab8f768aa33eef6a8aabc35dcfc7e447b99a74bdfa5c3fef1b90e776e8fe84,faed12e3c2e1693d4d6b816b78166261039438018df89db5af947b21dda17882,Televisor 32 Pulgadas Smart Tv LG,LG,31,33
367,7495b6fc63e3a53d1031867187b9fd99264a2ecb278650b0964c1bbfbc072d75,c83b154dbc479fedbe94f5399827cf8b8d95459480e3ae08b2d66b40a9482ab8,Televisor Sony 21  Trinitron + Mesa Pino Opcional,Sony,10,14
368,870c2030c2de7cefb0a54be2c7b88edab175693328b8695b6f71f3246457ffdb,db58c6016f93f8f5136126afdaa396b19d1505548c0e27d3a54eea51eae9a8bd,Televisor Samsung 32'' Perfecto Estado,Samsung,10,17
