Unnamed: 0,Encrypted_Seller,Encrypted_Id,Title,marca,start,end
2244,1a081a1e01a832e7b14565432cd1c7f5ca5984715d6b6a9fedf645a900113eae,b60890db8cfe97f8fa5702f0c884b083510b7b5cb466bfffa705b4e7b02dc9bd,Tv Philips 5100 Series 32phg5101/77 Led Hd 32  120v/220v,Philips,3,10
2245,f64762ce6ced855f5e4eaae5a605bd1fe76231713e2e07a4f1d201422ae5b6ca,d761085597445241396fb761b605f437069cdf729a2ab0d90386da131787e86f,Televisor Led Sanyo 39 Pulgadas,Sanyo,14,19
2246,09ce6d0ba14814a5b3bb42a3859b347ac2c55e973ff7a834907a1523a60e328a,bbb7c1de99370cb5cdb4ae15ccfe36830e92e513f57de8dde8f22204bcc74337,Philips Televisor 32 Pulgas/control Remoto Original.,Philips,0,7
2247,9fce2c4715eb5f9cf0c17e6c568ebec2f424c7824f2daad0002a797853acf83b,40b4acfc3db8c3c4df52e42b8559cdb8fd46a7313909660318475b11f8ab3575,Tv Crown 20'' Funcionando Con Control Remoto,Crown,3,8
2248,d403a193b7321341344ac0802f158846c234a120864788db29ee615a7968029d,4eee7842a4134ba4d96a4b28cce5ce9d46d246d5a1cc651d8c7f477a99f5d95f,Televisor Admiral 32 ,Admiral,10,17
2249,eb9692d6012e89c8d9ff00f66e5cb616a99cc58c73d6b3a3086a4ac4d2160d57,ab23895d259e77011b643cd5068caeb63edbc049e74edb20fa68a2e5870f7aa1,Smart Tv Samsung 55 Pulgadas Qled 4k Series 6 Qn55q60aagczb,Samsung,9,16
2250,f192a8a948e53539394c825bffc52289569045741edb5baa1ae8c3cf9fabead9,b4247085a63f93c516a46bf0f4f97193cd9936abc31128463f927449ee4464c8,Smart Tv Hitachi Cdh-le32smart14 Led Hd 32  100v/240v,Hitachi,9,16
2251,76659b8914661377fd0798cec240df377f345c0231500379d8b6ab77355e898a,0b177aec69bd951ed6cc6d3e9f3fa1eed0a6c1d27d1af51d34c53443a9c45a1b,Smart Tv Led 32 Hd Con Android Hitachi,Hitachi,31,38
2252,6b8a5e958e24e0c23b650f5e70820ef20a31a1fcf49d151901aa1f880e79488a,47ef15b907541e5c9f99ee0800dd6677fb24f1ed6f800440173e1ba2618cc904,Smart Tv Led 32 Hitachi Le32smart17 Netflix,Hitachi,16,23
2253,ad0c4b484a88059d33ec34e29bbb59257c980d5b069688ec8aa5b0f535ba47a1,91d7cfbf67d4921f67a8380e261ecf369b0937d83f13098974ec77d2647dfbc4, Smart Tv Led 43 Philco Pld43fsc9 Fhd | Hdmi | Usb | Tda,Philco,17,23
2254,ba5aa89ef5240891c3f6452ec834f90c23e0eb80df59f9bea2f2d829310f1587,9fa852bda96a5c838fb2ac77d81c82ab28c8872d518a8bb2608e7e3911624ee8,Smart Tv Hitachi Cdh-le654ksmart20 Led 4k 65 ,Hitachi,9,16
2255,4463f91ef94c81afc45c7eca1ecf2c5e7bce08cfd715962989b2e37168ef0249,cbe34fd6a6645b271a379c79660e1c0dd3120532d53f68f8be05f530540df335,Smart Tv Noblex Di65x6500 Led 4k 65  220v,Noblex,9,15
2256,507f6f90caa03ef545d2241a957346fa58b2df005ce6494d421d38d634e2f540,a78a0aed742d26cdd74f07ecb62f9a88bba357bb37924824df8708c12e8576cd,43lf5410,##REV,##REV,##REV
2257,dea645f4c657e2194ba0fb3fd49b5575d490ba8255564ce7ae020cb6702be55a,175596715aa63cc484a6b9d45a393f9ac60619f7bf68672a697a514f5042d479,Led Lcd Tv LG Modelo 42lh70yr Como Nuevo Con Base O P Colgar,LG,11,13
2258,33f6f3df7476a9803a7884685708a7b775fd3a0fc31f154b759d91dfcf51fc28,3f18ca163aec875d58ff5c0d1fac4d066d89582af52a923bea47a1f5012b7fbe,Smart Tv 4k Led 55 Pulgadas Iqual Q55 Uhd Wifi Hdmi Netflix,Iqual,28,33
2259,8a6a359d3e71d2a2892dcc7e11d81bee5514a587cc9d1a4532cdf64848f3eaec,2eb07160e874d96e5045755b5bcc80c7acd77bc09b65ef681298601ec2b7d183,Smart Tv Rca Xf43sm Led Full Hd 43  110v/240v,Rca,9,12
2260,697e2dd6189ae3cfacfa050a5830ee8755e7e3cdb22a594a005f2b1e86f42b82,166a4405bf2809f691f27b6f23c7c1803b965f06c64e31d2e97fe728c9f2891e,Tv 29 Crowm Mustang Con Control Nuevo,##REV,##REV,##REV
2261,4f4d2dc1e157547bc879810049fe5663fba44fdd9045e0538311b1fb5cf83267,57ad5a50877583f7aa41f8e12f2a6a0237301d3f0abc8c80c2623e6283c58121,Tv Smart 43 Enova 43ds1 Netflix Youtube Bkp,Enova,12,17
2262,9a5674c179434ebca5f576b426eab10972525ff10064c1fc2377600dd0acebff,1e5e21ff958f503472caae9fda1cc29ad5fb244322487f8c9ffe5204f4819058,Smart Tv Samsung 70 Series 7 Un70tu7000 Led 4k Gtia Ahora 18,Samsung,9,16
2263,26995a1136ec97ebbd9962acadbe61fb4d81b6b25904d73a339614b96e3c6efc,92d983009708173dabfe52dea0904dc558662cc9cfe33095f326ce07452b7365,"Televisor Tv Color Philco De 21 Pulgadas, Doble Rca",Philco,19,25
2264,76fdc77e2550159b27467703472f3fdf3114f17d26fb6f6f779dfa43de61b4b6,3a6181dd449214f54197404b7e7c261626140952bb45edad51a13eb4e81e4cf7,Smart Tv Tcl 32 Android 32s60a,Tcl,9,12
2265,3aad1997964c923a4d779cbbb9954cf595d51db924ed51e9765f35d54bfcd0f0,661b95099e0ef4499302e584d38defba0fba27ac33f5ca1e616699326522b389,Smart Tv Hisense 50a64gsv 50 Uhd Serie A6,Hisense,9,16
2266,5bb4f9af85d3daa8523facd9ee9b528f96f6c3febc26bf74f4da5f7ac0e6fb57,feec8c4f71a6fe2423b882d456ed42437d73a35e097e67cc941fa6dd848e6e6a,Samsung 55  Lst7t The Terrace 4k Uhd Hdr Smart Outdoor Qled ,Samsung,0,7
2267,fa1797ef000a0d6b8307b71288c7838b9903c309a18ac9f39218c0a83e7c9cb7,86c2a1ae79e69e03da6686e0279fc25a9ad87c753d613012cec6b1ffffd04eff,Tv Led Hisense 50  (bgh) 50a64gsv Smart ,Hisense,7,14
2268,cb5301ca871e2b1196fcf7580d7675c2894d64c8029b80b3034b2f9f828b4046,39728ec8af7e456816ac53f6df96827b238225f258a91578cde3abb6e2c5e794,Smart Tv Noblex Dj55x6500 Led 4k 55  220v,Noblex,9,15
2269,28aa141de7dd84e7a69ef0a080c8fa6a8ee7f448a0fc4d3001d59cc3f9de1117,f5e7ca29f125cacb6e32fc93fce58ae7072c12953634dce62f44fe0397aa5cb6,Tv Samsung 21 Pulgadas Cl-21k40mq,Samsung,3,10
2270,a1263a7f32ac20e7c9cb4754f403f6276a8f6e240e7e765d64a8e376f51c0611,ec2e01344555976fe240d4de1072463802c87be8916694d2378927cb921371b1,Tv Televisor Sharp Pinkwas 20 - Para Repuestos / Reparar,Sharp,13,18
2271,b1cc9fc42ce2a17ff513735cc0c3ff5201438c5f8a7cf54b54ce87c41426658f,629b792290772ca7d806252b1f16e238514795b4bc46635f33ecf4a3f5361ef5,Smart Tv LG 43  Led Fhd 43lm6350psb,LG,9,11
2272,e28467539177155d84d6fbd9ee0e5cb5dc27f668dcfaf9bde5f2d2c975aa11d1,a45e1df86103fad41cb8d923c80f246b9b31ef23e702ab93e48a6d805ef6bfb6,Smart Tv Samsung Series 7 Qn65q70tagczb Qled 4k 65  220v - 240v,Samsung,9,16
2273,6016c940394ae3a3f7664056764735eaa2cbee4517cf736c773425bb7d3d5e2e,fe462a5606c685bbbc3616fc146cbdee61cacb0e6c4c60ab019e2e1a22beaca2,Tv Philips 29 Pulgadas - Funciona Perfecto,Philips,3,10
2274,79f321adb5e2e8e1d4688faf7d3619af1e5be3eaa146b043490bdd6d4e7a4959,b8f6122b7af82925a57f0521ff63e6ecc161c3332a518ece73de853b5f4bb4ee,Tv Sony Trinitron Kv-1400an 14  Blanco. Funciona. Impecable,Sony,3,7
2275,cdc1dbbe0c4918652b187313fde22e146e72891178eef3a1b92dca06c85af211,14a6d0169895eeb1bf82c09f50ee139f1815ea024992f4c686d9958ffd35dee8,Smart Tv Philips 32' Oferta,Philips,9,16
2276,42c401eec490579995893ab6afbb8b04727d7fb7fd6d7e0059b3d86f18efc28d,813733a36e6e45bf842b979b43a3ae9540574b95d7914cad6c41bbaa88e17899,Smart Tv Rca And50fxuhd 4k 50  Lh Confort,Rca,9,12
2277,b4155323ccdff47f85907dc5a4df6bae0f387df9f672b4d7e33fb2b9d212d5ea,271802747a236a57ed7a7d14bb3e091d99cc8bb07ee2d8d22a5271ccf51df507,Smart Android Tv Tcl L50p8m Led Uhd 4k 50  Netflix Youtube,Tcl,17,20
2278,238c1d7acd40dcd46ce31f7077a7e9f4b435f82dd404ea92bf99834b2c2e9447,78b264b453f9ed889da92c71499aeaaea036f2616a23a64a13cf16ddc14665db,Zenith 55  Led Uhd-4k Smartv Hel-55st4k,Zenith,0,6
2279,537a73fb33179e399cfc2604b71c3f16742f3eba734c4f4da9f897e4175ec6a2,6771f172ce320755d60f7a96ac48adb17c1ac1fa7032b546a2a3f975ab7c5534,Televisor Daewoo 20 Funcionando/ Tubo.,Daewoo,10,16
2280,165ec86b19a91134c1ec3a8e1a695fc4f4da7aaeb3b5aca2f52a7d53da99915f,227c7d7d2f06ff44642b62b0f6a53bb9e26630d2257f2168d2838e162a9e3ba5,Smart Tv Bgh 43 Pulgadas B4318fh5 Nuevos Led,Bgh,9,12
2281,d4fe6b5c20b9f0ef57aefc1312bbd336d92ff2c7eb232df5a9ecaf4094257d48,361845e03a053fac74d152bfe4d0aebf17d853c485f1945f40b703e498af9991,"Tv Philips 20 Pulgadas Con Control Remoto, Se Incluye Mesa ",Philips,3,10
2282,e7e8e291f32d21ea4dce3e0aeed8bec29a552492941db723dc722b232904e376,154856759bf10ca9876101f0b7b75647e0857c9b33dc838be931672d922494fb,Tv 32 Pulgadas Usado Televisor Philips Matchline ,Philips,31,38
2283,4eafffb5ce35ae53aae3ce0f899b31f85417fff992346feaf6cab48410074697,14842633695226d81c8876cd5259d5aff3d248f9cbccce370aad4f00cb40b6b7,"Tv Master-g 32  Para Repuestos (funcionando, Pantalla Rota)",##REV,##REV,##REV
2284,8a53e0034afc6c4003749997d04e1a5c3e02f2269d4cf4d0ecedf132ec454068,e71d7eacb8a2d5bad1575d06949f7bd140bc05f94ea82e3f1c8bb7c779b03ec7,Smart Tv 43  Samsung Un43j5290 Muy Bueno,Samsung,13,20
2285,8a53e0034afc6c4003749997d04e1a5c3e02f2269d4cf4d0ecedf132ec454068,94b3ab7419e5c71070027f896c3e514be22c008266912a23e37375d47d9b1f21,Smart Tv 50  Samsung Un50mu6100 Muy Bueno,Samsung,13,20
2286,63e174d815db4f7cd5c7c8d6f4e790b4b068226d381f6d921a514ba55eb9cd8e,a120fffeb235aa5a136722c6dea8b426035f340f398c9c2ad4883f16dfccab7f,Televisor Admiral 29 ,Admiral,10,17
2287,08fab6575e2904dd386a180816a72389f9fd03de2c143a14f0e82a226bf75a80,30cd7402cf9c05d49ab97f67f3ad04a04a9d0697d5d5b957b353eab02fca5299,Tv Led Bgh 32 ,Bgh,7,10
2288,74ca4b69606c2c3f396b47fc71ff62387cf6378e5c11278735a077467e5273c7,c69ac23b5ecdc4799dfb95087d10376a5d2b84e93ecce188196b00a288e94300,Tv Led Kanji 32 Hd Stereo Hi Fi Tv-32mt005 Mandy Hogar,Kanji,7,12
2289,bad25ffb774f243f92a177efa4c387b8d4dd22364b8d36db864ed4602aaf630b,504d5ee43c863be1bc372466cab3b51c50b7b498e8a4aa21246dcb81df4fb9f7,Tv LG - Perfecto Estado,LG,3,5
2290,375fd928905775f3dce4f5241e43ac7e0ec9537381ac9e54aba646a5756da969,5876601bec8e1122afa66efb1e877190657c3c5bfdc7da3c7c5defa221e915d6,Smart Tv Samsung Series 6 Qn65q60ragczb Qled Pantalla Rota,Samsung,9,16
2291,c91bd671eaf028e9ed055891e761d6e6f006d70ba66f0354013eb5bacf482788,b5a23c7f939f9f570aec636d0337c1e39229c4c8717442b7b8a8299ef6903bcf,Smart Tv Rca Led 32  And32y  Hd,Rca,9,12
2292,2d22c7f0c2f753338fa3f85d51265a0f5fe656aacede8952ecd58e25f516b1b6,a3c53987d1e06f6b0fcfcb042094905070ecc531706ca7b9fd3ae12b6dbac53a,Smart Tv Samsung Series 7 Un50ru7100gczb Led 4k 50  220v,Samsung,9,16
2293,6bcb5dcce21423630c25bddee349271962c99fb7b1755a764165b4d2d04a0ce7,162e01f7d33f12a93411b8828f05f9d9c32911e67437f63639e0bbb1e8710dc9,Tv Lcd Para Repuesto O Reparar,##REV,##REV,##REV
2294,ee40e5ec88ab3bb2f322a0c5285183f37d7902cad15438c9a11d5408436c3ace,5c497c6508b6c6f4458ae86e2a40a71708668355f255b053426f9dc7931c5f3e,Smart Tv Tcl,Tcl,9,12
2295,191bd5cb3c1ce13c85154f340db0aba90a961b80a98136f7a18b9979f9d8773a,02d8d788133950693b75737968a1ad5e80110e9e73120ab34608e349f5953df7,Tele Philips Para Repuestos 43pfg5501/77 ,Philips,5,12
2296,71f0969b19f30fda1446b22a04d6850c531647d8f1e9e0a8e91038a32b588663,cd19226f956ab2b441de7ab1950ffe7d9d480ba659424a0fbbe2eacc00a5ca6b,Televisor Bgh Feelnology,Bgh,10,13
2297,f31d51784883994524b4f8f8739f641ff7e02aa2219d03504a19af930aa0f301,482bd7b34840aac941de5d4c072427b4f0db4279133438ee8f157b44686a8601,Tv Sony Bravia 40 ,Sony,3,7
2298,8d4b806ac2fe8b6f7d644fd9d501e0dff33de18fcbb591415219e1a4a5c75d30,30fedc7e09985df89f9cc6acb5e42e0c2cd4f51f46adae83852c9ea793cdfec6,Hermoso Tv Hitachi 24 Led Full Hd No Smart,Hitachi,11,18
2299,484a71f98df78b039e8fdc0207732cb71035bcc3f2974057db015bbe00ff523d,464ab193d92e4e4d0a13e912ffd862256bf964d16acbc71e4afba0ce9fde8e98,Para Repuesto! Vendo Tv Noblex 43 Pulgadas,Noblex,24,30
2300,a159f58a425c5353ce21efb0ded5e7619b99e62ad583441b4d91b0510f49c896,5949503fe207c2273d95085e9d46f8ec988a8f60bf3a02d3630465f6d8de1fe1,Tele Sony 26,Sony,5,9
2301,eb4d84992d573c3a1d551f212fc7e3c2fa44ae9a38578fcd4563f83f8b20df4e,ca2f773c846faeb6f185e0281c47740a0556e6a97b497d8798b196dcc5b130b3,"Televisor Noblex 29 , Contado O Cuotas",Noblex,10,16
2302,d9afb6b07e7be50aa54c7b27dea6d7b003c95623f3e4a2b49f457863ec1755bb,74cc9b305428f55fb219cd58b31ef87c47150d468094cc612a6a6c4117a81f59,Tv Philco 14 ( Modelo Viejo ),Philco,3,9
2303,f777b8fa0c08043afda845483f66d5e9f17958d1f9b96bc38d65abc73a91d850,83f24a4f69ca43aa54b1c80620d6bc67b01de244f456b0716a3fe90feacea57f,Televisor Tcl. 29 Pulgadas. Slim,Tcl,10,13
2304,5a443189936ca2bfac2b7b409f3cb691a85cf9a762e97a1dc7ce336818af2f62,a7f27cd79c4da9397e760868bc3083e03ba90d07067573ffb56de4846f6ed469,"Tv Led LG 32  Hd, Hdmi, Tiene Video Juegos Para Niños",LG,7,9
2305,4f3149b28a2d59c8d5cefce73cc5955149e3502599a4db3a709913f9641b4773,6e7a11e8615aae52a0c2bd9e5037ab79bc9529ed447e3cd3acca9fa5c4f2535a,Tv Led 32'' Samsung (a Reparar),Samsung,12,19
2306,4f4d2dc1e157547bc879810049fe5663fba44fdd9045e0538311b1fb5cf83267,fb794408bd412efbed4e52e9c449f926bcff07a65436879a949a98be7208fd77,Tv Led 32 Smart Horion 31d1s Netflix Youtube Cta 24,Horion,16,22
2307,54ecc8a45d6cec1d23ad8459751c696c0f0619a2e61e4587dffac27bbce60344,5dd536f7008553f84fb96c2f1dbde350f09b165e63f4751708663b279ef035aa,Televisor Led Philips 32 Smart Pulgadas Como Nuevo,Philips,14,21
2308,f7966654644a8a8702eec7e00962a92bb6ee007fc0d3dd241be761de344bd345,5c22a03ca0f81d96cd0e1e954f3ffc5888c69dc8419f7680b778a7ad39e5bc2d,Lcd Philips Para Repuesto ,Philips,4,11
2309,1c67103475a52c7a9f169a36ffe8e40e23bcfce2f49dee93703669fdc9474246,67ceb34d60117f6267f074f19b17fa93e9d795b2b25dee7b0c91d9b90425c4aa,Tv 21p En Excelente Estado. ,##REV,##REV,##REV
2310,22dc05b0969063d27772e94cd2c1e86112bf48a4cc241606c955151febd313af,00a9a96918e57d288c4c402efa222235d61d3f20db2e8812a833a68e82d9e4f6,Televisor Sony 29 Pantalla Plana,Sony,10,14
2311,a6cbaed5a7240a0d640d12e264cb6429faad88674fa8d819cc9f41b45731ce3f,717a47145e68ee3bf97e32cd9b798ca4b6fbf79608177a408c1421684ce5c5df,"Smart 43,pulgadas Philips ",Philips,18,25
2312,2b8ee3c9b44e953006493b4b43bfa8da3e3213fda2dc0991a45e05d7040c0c43,ee13593caca8b3480db8bba1afd25fde7d237772aeb220c91a3bcf219f17c41d,Smarttv Samsung Led 40,Samsung,8,15
2313,6917cca58cab101a6b86ac74428f576f1390f5a49207b1d57549d00332a743da,1ac4dbc5af4b01cc3447e890d354592de055ae2c12aba0a8b2b40283b2d841da,Monitor Tv 24 Pulgadas Led Hd Enova Bkp Cuotas 24,Enova,30,35
2314,449a379fbadafceb1585ddfc0319d11a88b5d42f8ae8c127c3c05bb1e41ad61e,13c8b9c0ce7a92e926a315bd76c51742faf54edcd6f9901ee5b7ba0c20c89a51,Tv Noblex 32  + Convertidor Smart,Noblex,3,9
2315,720a14bd4cbd7ed7e6e32dd8320d6edeb9222cdc6d1f2c61cfb2322c7cd2e53a,0aa7cf68f1b21f0ee7cd67d432b8a42e2c477825a1afdbd02f7f92484167e2e2,"Lcd 32' Grundig , Contro Remoto .excelente Estado",Grundig,8,15
2316,44de64d89e50995eb0ca273833f35e42d67c06f7f54c09be25e8c526b25cfd14,2bc9b11d15a378eaa348d8584457aab1ba6d37f20f23143a87e49a0f3b9869c7,"Tv Plasma Philips 55p,para Repuestos,modelo 55pug6700/_",Philips,10,17
2317,b2d7ea0a5689d0073ea80e8fd60cc48bafea677649862741e45f3623b0b4e1ff,f65bfd2ca3d6d73725cf3d7f8de1c7bb2a3ed616d5a2cf5da3d5b075b04274e8,Televisor Samsung 43 Pulgadas Pantalla Rota ,Samsung,10,17
2318,d04c15ded6d38f3b8fef83b3a2ddc024c1e682ee7db0df7b167a6a4e466da767,0c26a542236a14d5359be8f6851730375fefdcb253a8a50d3dbc9464df523895,Tv Samsung 50'' Un50tu7000 Smart 4k Con Ntf,Samsung,3,10
2319,cea2685e0091903c94a032eacf5659b3cc00a8da91ae3039268d62c094e87a37,bebcd28df8c2f0e664019ce370975e10e2af370c217406b8693893b0e15312d5,Smart Tv Hd 32 Pulgadas Philips 6800 32phd6825/77 Hdr Cm,Philips,24,31
2320,53675ae047ea32506170e1bc1fb22b1f24cd4fd6566dedce9490d3c1ef7a6156,78c348c5e4caf11598810123eec66ec91754bf5a3158b27c2819c82b4db216e3,Tv Led 32 Full Hd Samsung Como Nuevo Con Control Remoto !!,Samsung,18,25
2321,635836684d130f84ebc31eda3bd096eaa81f00eda0ea4686c6e0601fbaae6746,0d65e2f1a729baeda5d2d777dca379c4247a525a88cfd9aa792e6efd7fbc61fc,Smart Tv Led Noblex 4k 55 Pulgadas,Noblex,13,19
2322,de027035e83663fe8721420a9dda9eee4cf68ce57b33cd8e1aa13b0b9d3a7383,b0bb584e35fef400aa90b336b979a5fb0527e49fca52fcbf3a03d410c80f5bde,Tv Led De 24   Con Control Remoto Para Colgar A La Pared,##REV,##REV,##REV
2323,b3db7958f9e705b00c89e60febc570f1f336efb1392b5029a4ba7422ab986121,8f48b788b4fd7088fe15d2782b2667777bc5c215183c20ee4a02a2a54c3f4002,Tv Sony Bravia Klv-20g400a Lcd 20  110v/240v,Sony,3,7
2324,e913722e64f69a9cdb2b6e0419f1dc86e196152c82c4c1ec6fcc47aaec911259,95812bf908de6ae0a808f715dc3ed9dde301a56639783ea05c4d0d7f1af579f5,Smart Tv LG 42lb50p,LG,9,11
2325,90ca5a1e7adb43b4fd57f309c2bfab926d8cead41a42eac0eaa340c54d0f5d78,a06b3e29109a0f93e608391e4b06c54798558c7aff02c6d40657c22c984f61ae,Smart Tv Led Rca 42  Fhd/android/comando De Voz. [and42y-f],Rca,13,16
2326,e6706f3e2f72d621eda3af501064ed34d62830903964e4d059614eddda216ba1,2432a3adef42efed5a9e3d6790858731c1e165ec25fa4b5437255464f07dd345,Tv LG Led 32 Impecable Vendo O Permuto,LG,3,5
2327,67eaa1a55c728b1f97d83d92e11df768d0dc979701c4a36dcb849dbc23cc98eb,c9ec110d949c7da3a23549690eceac189220c80b138931730545d2d51161593b,Smart Tv LG 32 Led Hd 32 Tda/netflix/youtube (en La Plata),LG,9,11
2328,efd66a90f9b7996ccb7380e266b596fe35bd5c5e94dbb7aaa86e347bd2893c09,34d0cec99a4a53726edd787ff392fdf45416eb68356a19128c23d6fa01d23426,Tv Philips 25  Flat,Philips,3,10
2329,8fb6f9650b1e85a2e5dce346de7eeb45fd2e5c242ccf0bfa91c070c37fd24a55,9bfd8a52570800f9bb290f3a91527464174e3b87b1d3022e7c5de5c5bee8d548,Smart Tv 43 Philips Serie 5800 -usada,Philips,12,19
2330,2a7f334c3432cf6952baf4d5f27c51c6302e6e302ea1f872f20a616332e3e146,78ec7625d7798d8599f483ee504c41d863e65eefeb4344436f90f9dc0692fa83,Tv LG Flatron 29  Impecable,LG,3,5
2331,8d2fdd8b9d740302ab4ed67d14fffcbf029a384e2061a0eb155c59ee3e87bb6f,c270f6bab294931a5bd3f6f7b10cb5e8d0d8b414b3acf2ba5225ed617ad25f07,Smart Tv Samsung 50 Pulgadas Un50j5300 Led Full Hd,Samsung,9,16
2332,c34ea86b7e97180319bebd5aa565fa10864d82149176aa2319c2e5d0d5c43cb1,7120f33a95e40d9a35d6aad4b9cd50ed818def944b166af5ff096d0755b7c8ff,Televisor Grundig De 20  ,Grundig,10,17
2333,67bc7326779d9296ba3b815a3a34ffaf63557f1060922805774ef380e653c2d9,dd9994a550f6a51e42f55a4722f302c4c090f49ebd4dd4e44527060c0e1a74e1,Smart Tv LG 42lb5800 Led Full Hd 42  ,LG,9,11
2334,efb278dcee740be702326b2e16b9335147f445c3997dd93adf7db7a1ac157fd6,12d62aaf9da3173e661656217fb8336a1d2c57798e97bf5f2946fe5cb05e8024,*vendo Televisor 32  Samsung   *solo Una Falla *,Samsung,21,28
2335,df894555abcca61df213514b900b6d1d95474841748577b02d1a26bba2432f9f,764dd1d0292a90092a8010907f8ff573797e80b5941ed4dea3c627a6c331a15b,Bgh Smart Tv 42 Pulgadas,Bgh,0,3
2336,d184d8b2ea73dc5236fd38903030ffd96a672ab4d5f76bb6b0dc9cd4a50e9e09,a31a925f275b1a609be803b36208717a9dcbd1ca6999d8b93deae167a83bf9f0,Samsung Smart Tv 4k Mu 6100 43',Samsung,0,7
2337,0bb10bdeb510000b2682c81f7e4929299231d6109b01e9dc253d068ad5c570a2,8c9372561019834c619da98fb2403c12fbdbde246646dcb35bc0b560656580be,Televisor LG 4k  43' El Modelo En La Foto. Pantalla Rota,LG,10,12
2338,91ef484b181d0b6367fe6c429a07887fdfc15192daabd9496dbbc4d73e1eb51e,c7a7da6121e9becd71856ba4e2d5a7824bf7a1b6eb267547220617cf412fb452,"Samsung Tv Smart 32 Un32j43000dgcdf. Netflix, Youtube, Prime",Samsung,0,7
2339,aa74b57cbcf9b4a9e68f0defd2d651b92f31c23654a7051ee5734fd336ef6a76,c1711e490b06537e3617b1afd73fa69a21be67bf7268e3791258a321df095aa0,Tv LG 43uj6560 Led 4k 43  100v/240v,LG,3,5
2340,cffff5a8fb1456f715a1b1b7fe8f59dfb5fd6fa5dbd158986112ccc41c36b97d,82c3909d448f76480d9875bab9025f8b04e3a815fbd9777d67069bfc3f3ec3d3,T,##REV,##REV,##REV
2341,9007f747b19c0505c76e875b537e1d0274cf222ebd082338f07ebd195b445f79,44c0e9670804b50474512992f8eb8ce0613c93c1d86b164ecc26d13d06045e12,Tv Philips 14 . No Funciona.-,Philips,3,10
2342,62e846b973e73bf5bf27f98974c9c540a30a79386d0951248dd6e345dbbefb56,bdc5aee57fae7007fbf2c8d285ae0e77dd41f16f72239f143ee166f431e2dd25,Smart Tv Led Steel Home 65 Pulgadas 4k Smart,Steel Home,13,23
2343,84f5279a64be3149e769cfacbc5aba5d34a97ce1c3dfd1f8c15cae96f9cb5038,e47fde1c709032b24de9aeecf20f24c6274022949e8773ae43edac2016346611,Reparacion De Tv Led LG Philips Samsung En El Momento,LG,21,23
2344,2f6de8aae26c1097277747926923233bae31c78f19eabd9dc9b02ae50c6c55d8,7ec93afe3f4fe5e9224f14f49597005985bdd56fe491967e87d06721756b6159,Vendo Televisor Sansum 40' No Enciende,Enciende,30,38
2345,22abf6cc4e0092aaff9f66d7fa0b374e59f60202d76a4442e7a3e1b032c45274,97ad87e77ba9cd3fd79abe807269d62d7a83642aecd08678e2856e04dd99ff43,Televisor Noblex 43  Dj43x5100 Smart,Noblex,10,16
2346,dbde4eb037c62574d32e791d05a82018fc360463128bec86716ff8afdde8895b,8c144ef1f56c4dcccaf9777e476e21b40dc3c342682cc167709a94176f3e0016,Smart Tv Philips 50pud6654/77 Led 4k 50 Pulgadas,Philips,9,16
2347,f68f6dd636b26da7b19e4b5a3c4331d2dbfefce7ca9ae0bd04b1d68e6920d121,85a91c44356133d6220651a95c23fe9e60ca2ec25dd426086f130666bbccd3ab,Smart Tv Philips 58pud6654/77 Led 4k 58  110v/240v,Philips,9,16
2348,5bb4f9af85d3daa8523facd9ee9b528f96f6c3febc26bf74f4da5f7ac0e6fb57,8d080a38c30d78d4d44ac44a5044cce7da68bdbd6fb83113b1592b3851012bc3,Samsung 75  Q90t Hdr 4k Uhd Smart Qled Tv,Samsung,0,7
2349,33f6f3df7476a9803a7884685708a7b775fd3a0fc31f154b759d91dfcf51fc28,cdb2923ec4b660886d701e35df34cfd1af6beb68fd0c7ac3b5f0b793e4a12688,Smart Tv Led Philips 55pud6654/77 4k Hdr 10+ Uhd Hdmi Wifi,Philips,13,20
2350,a08da17dc736ca684a8da58b5c2aacc168d518a4b726a7bf4e301d9caf09916e,8024174b9133d9b62a1320a3fd8115f7d0405ba133eddcc302b4b0b71e096f0d,Smart Tv Samsung Series 6 Un55mu6100gczb Led 4k 55 (outlet),Samsung,9,16
2351,8a93289ec164ebd7a68dcf410899f8726c667e84ed65cd216c7718792e58460f,969a6f6e02e091a8caa75da3d2cf1afa554f866de8fc47b2ed9f18acfff0ff33,Smart Tv Noblex Dj55x6500 Led 4k 55  220v,Noblex,9,15
2352,1453d5382bea5e5ba69f3835fbad590a3ef69c88a32e9b76dfa019c9fc977190,03e76ae04ce4b2f0cbd95db77c13bd3ec5b67fe34be5a59189a63a026d6bcd4b,Smart Tv Philips 42 Led 3d Para Respuestos,Philips,9,16
2353,59c5c50f0a0ad3e0d78aad20c78648b1902425169b785ef347a20de6d610c21c,6a276ae78958eac8cdcfa0ec3a18c820e77eeab5a62216a9e6bcb441c97f0d1e,Televisor Hitachi,Hitachi,10,17
2354,7f6aa5277c91310c38df54b8f6887cb9bf244450d8f8240e1890cba5d18e1cac,6a1654254446c080243d18f653556155b2a84716580102df78b33e402f0c6c59,Tv Sony 32 No Smart Hdmi Klv32s200a Klv 32s200 Impecable,Sony,3,7
